0.000300	720	1
0.000780	600	1
0.001320	889	1
0.002880	56	1
0.005700	263	1
0.009300	484	1
0.011460	741	1
0.013980	192	1
0.013980	737	1
0.014400	323	1
0.014520	336	1
0.020040	69	1
0.022560	987	1
0.022620	897	1
0.024000	276	1
0.024180	572	1
0.028980	962	1
0.029640	736	1
0.030060	821	1
0.030600	101	0
0.030780	735	1
0.031560	644	1
0.031740	691	1
0.031920	407	1
0.031980	760	1
0.032340	256	1
0.032820	718	1
0.033180	348	1
0.033360	650	1
0.033540	247	1
0.036600	862	1
0.036660	513	1
0.036840	235	0
0.037020	542	1
0.038460	302	1
0.038700	606	1
0.039000	266	1
0.040560	786	1
0.043260	347	1
0.043380	417	1
0.044100	133	0
0.044220	544	1
0.044520	171	1
0.045060	274	1
0.045300	892	1
0.045780	170	0
0.047040	716	1
0.048600	673	1
0.050100	815	1
0.050460	125	1
0.050460	707	1
0.050820	708	1
0.051240	896	1
0.052440	699	1
0.052740	676	1
0.052740	78	0
0.053700	388	1
0.054780	209	0
0.054840	82	1
0.055440	534	1
0.056460	403	1
0.056760	607	1
0.057720	494	1
0.058080	728	1
0.058080	918	1
0.059100	165	0
0.060180	114	1
0.061560	455	1
0.062340	21	1
0.062340	711	1
0.062820	406	1
0.063360	834	1
0.065220	118	0
0.065520	68	0
0.065940	64	0
0.066000	793	1
0.066540	220	0
0.067260	183	0
0.068160	633	1
0.068280	313	1
0.068820	39	0
0.069420	983	1
0.069840	477	1
0.070620	150	0
0.070860	1018	1
0.071280	90	0
0.071640	507	1
0.072000	244	0
0.072180	400	1
0.072360	412	1
0.074400	429	1
0.075180	119	1
0.077340	819	1
0.078540	924	1
0.079380	295	1
0.080640	148	1
0.080940	189	0
0.081000	122	1
0.081120	384	1
0.081180	61	0
0.082440	700	1
0.083760	616	1
0.084060	729	1
0.084660	490	1
0.085080	186	0
0.085980	605	1
0.086580	614	1
0.087180	480	1
0.087360	71	0
0.087780	754	1
0.088260	482	1
0.088680	855	1
0.091200	333	1
0.091560	342	1
0.091860	100	0
0.093180	320	1
0.093180	926	1
0.093360	468	1
0.093960	563	1
0.093960	227	0
0.094380	571	1
0.094740	213	0
0.095280	248	1
0.095880	15	1
0.096180	842	1
0.096780	94	1
0.096900	638	1
0.097140	619	1
0.098040	81	0
0.098880	797	1
0.099840	963	1
0.100320	836	1
0.100740	42	0
0.101160	102	1
0.101220	99	0
0.101880	416	1
0.102300	290	1
0.102420	447	1
0.103200	439	1
0.103380	984	1
0.103440	337	1
0.103800	215	1
0.104760	36	0
0.104940	218	0
0.105420	262	1
0.105480	832	1
0.105840	113	1
0.106020	664	1
0.106260	231	0
0.106320	817	1
0.107100	114	0
0.107640	861	1
0.108720	933	1
0.108780	829	1
0.109320	106	0
0.109380	134	0
0.109740	131	1
0.110640	93	1
0.111420	574	1
0.111480	157	1
0.111780	93	0
0.113400	794	1
0.113760	440	1
0.114660	148	0
0.115260	630	1
0.116100	217	0
0.116460	173	0
0.117120	219	1
0.117660	151	0
0.117900	201	1
0.118500	224	0
0.119340	766	1
0.119340	789	1
0.119400	211	0
0.119520	87	0
0.120840	225	1
0.120900	360	1
0.120900	145	0
0.121860	744	1
0.121980	532	1
0.122160	351	1
0.123480	235	1
0.123780	560	1
0.124200	28	0
0.124620	804	1
0.125760	293	1
0.125760	496	1
0.126000	101	0
0.126180	30	1
0.126180	142	0
0.127020	249	1
0.127740	375	1
0.128340	206	1
0.129960	758	1
0.130020	196	0
0.132240	138	0
0.132900	464	1
0.133500	318	1
0.133860	176	1
0.134400	67	1
0.135360	84	1
0.135360	322	1
0.135660	710	1
0.135660	209	0
0.135900	424	1
0.136560	95	0
0.137040	415	1
0.137940	159	0
0.138720	20	0
0.139020	458	1
0.139080	444	1
0.139620	705	1
0.139620	86	0
0.140520	264	1
0.140580	220	0
0.141360	426	1
0.142140	475	1
0.142620	925	1
0.143100	778	1
0.143820	115	0
0.143880	570	1
0.145140	200	0
0.146880	224	1
0.147240	457	1
0.147360	194	0
0.147780	6	1
0.147960	774	1
0.148380	628	1
0.148680	308	1
0.148860	139	0
0.149280	306	1
0.149820	315	1
0.149880	714	1
0.149940	715	1
0.150480	115	1
0.150660	147	0
0.151620	121	1
0.151800	601	1
0.151860	118	0
0.151920	717	1
0.152220	954	1
0.152400	1022	1
0.152400	188	0
0.152460	226	1
0.152880	627	1
0.153300	205	0
0.153720	95	1
0.154380	180	0
0.154500	111	0
0.154860	216	1
0.154860	749	1
0.154920	83	1
0.155280	353	1
0.155280	73	0
0.155400	653	1
0.156300	723	1
0.156720	328	1
0.157860	64	0
0.158220	329	1
0.158340	546	1
0.158700	487	1
0.158820	32	1
0.158940	640	1
0.159000	40	0
0.159120	30	0
0.159180	314	1
0.159360	685	1
0.160020	192	0
0.160260	20	1
0.160380	419	1
0.161520	905	1
0.161580	704	1
0.161580	837	1
0.161880	689	1
0.162540	78	0
0.164280	104	0
0.164340	60	0
0.164640	98	0
0.165720	11	1
0.166860	967	1
0.166920	182	0
0.167340	77	0
0.167700	254	1
0.168480	70	0
0.168600	911	1
0.168600	55	0
0.169080	228	1
0.169140	26	1
0.169860	603	1
0.170340	217	1
0.170520	712	1
0.171360	65	1
0.172020	105	0
0.172800	149	1
0.173220	488	1
0.174480	195	0
0.174600	787	1
0.174720	57	0
0.175500	122	0
0.175560	652	1
0.175740	806	1
0.176220	68	0
0.176760	432	1
0.176760	102	0
0.177540	186	0
0.178140	340	1
0.178740	261	1
0.178740	486	1
0.178920	378	1
0.178980	506	1
0.179040	539	1
0.179100	133	0
0.180360	827	1
0.180420	90	0
0.181440	380	1
0.181920	61	0
0.181980	383	1
0.182640	595	1
0.183000	83	0
0.183900	316	1
0.184020	463	1
0.184080	946	1
0.184380	72	0
0.185940	434	1
0.186000	470	1
0.186240	209	1
0.186360	179	0
0.186540	238	0
0.187260	188	1
0.187500	446	1
0.187680	573	1
0.187740	106	1
0.187860	17	0
0.187980	399	1
0.188400	85	0
0.189060	706	1
0.189120	183	0
0.189300	268	1
0.189600	321	1
0.189780	684	1
0.189840	527	1
0.190140	893	1
0.190560	66	0
0.191280	36	0
0.191400	127	0
0.191520	636	1
0.191580	745	1
0.191940	125	0
0.192120	869	1
0.192360	979	1
0.192720	839	1
0.192780	116	0
0.192840	210	1
0.193560	150	0
0.193920	101	0
0.194100	53	0
0.194580	693	1
0.195180	106	0
0.195480	57	1
0.195600	169	0
0.195780	910	1
0.196020	401	1
0.196200	763	1
0.197040	937	1
0.198060	206	0
0.200640	377	1
0.200700	165	0
0.200760	543	1
0.200820	654	1
0.201120	84	0
0.201120	129	0
0.201300	305	1
0.201360	14	0
0.202260	42	0
0.204120	48	0
0.204120	174	0
