0.000060	1.456985
0.000120	1.569335
0.000180	1.936508
0.000240	2.315810
0.000300	2.645254
0.000360	2.909132
0.000420	3.173510
0.000480	3.454306
0.000540	3.698205
0.000600	3.973508
0.000660	4.236240
0.000720	4.461708
0.000780	4.579077
0.000840	4.534199
0.000900	4.419883
0.000960	4.296650
0.001020	4.184222
0.001080	4.156422
0.001140	4.189134
0.001200	4.258747
0.001260	4.329452
0.001320	4.371794
0.001380	4.346106
0.001440	4.251172
0.001500	4.136775
0.001560	4.021522
0.001620	3.908307
0.001680	3.863845
0.001740	3.820086
0.001800	3.824390
0.001860	3.830965
0.001920	3.833401
0.001980	3.838671
0.002040	3.795744
0.002100	3.717483
0.002160	3.633465
0.002220	3.550614
0.002280	3.469373
0.002340	3.389471
0.002400	3.310666
0.002460	3.232848
0.002520	3.156015
0.002580	3.080228
0.002640	3.005575
0.002700	2.932143
0.002760	2.860008
0.002820	2.789227
0.002880	2.719834
0.002940	2.651835
0.003000	2.587642
0.003060	2.553366
0.003120	2.525147
0.003180	2.532538
0.003240	2.611479
0.003300	2.693395
0.003360	2.881941
0.003420	3.105339
0.003480	3.290303
0.003540	3.436282
0.003600	3.486192
0.003660	3.430867
0.003720	3.345777
0.003780	3.258472
0.003840	3.172604
0.003900	3.088786
0.003960	3.007305
0.004020	2.928348
0.004080	2.852836
0.004140	2.789731
0.004200	2.729402
0.004260	2.674594
0.004320	2.726054
0.004380	3.059116
0.004440	3.407017
0.004500	3.972358
0.004560	4.570455
0.004620	5.145282
0.004680	5.621902
0.004740	5.911567
0.004800	6.096488
0.004860	6.336166
0.004920	6.542656
0.004980	6.654637
0.005040	6.657322
0.005100	6.565457
0.005160	6.403843
0.005220	6.222621
0.005280	6.042553
0.005340	5.866777
0.005400	5.695816
0.005460	5.529842
0.005520	5.368892
0.005580	5.220169
0.005640	5.082395
0.005700	4.948648
0.005760	4.818854
0.005820	4.725670
0.005880	4.699167
0.005940	4.690376
0.006000	4.746587
0.006060	4.803964
0.006120	4.847650
0.006180	4.845235
0.006240	4.762694
0.006300	4.660352
0.006360	4.589808
0.006420	4.591150
0.006480	4.730625
0.006540	4.879436
0.006600	5.146046
0.006660	5.393420
0.006720	5.618082
0.006780	5.761836
0.006840	5.762346
0.006900	5.679914
0.006960	5.586350
0.007020	5.491571
0.007080	5.378206
0.007140	5.262309
0.007200	5.155552
0.007260	5.052707
0.007320	4.960617
0.007380	4.876048
0.007440	4.794867
0.007500	4.713255
0.007560	4.667987
0.007620	4.689291
0.007680	4.711247
0.007740	4.726962
0.007800	4.742610
0.007860	4.759654
0.007920	4.769493
0.007980	4.698867
0.008040	4.600526
0.008100	4.504282
0.008160	4.410657
0.008220	4.319558
0.008280	4.230900
0.008340	4.144611
0.008400	4.060619
0.008460	3.978858
0.008520	3.905766
0.008580	3.884206
0.008640	3.870424
0.008700	3.857961
0.008760	3.846751
0.008820	3.836716
0.008880	3.827058
0.008940	3.796274
0.009000	3.730795
0.009060	3.664614
0.009120	3.600094
0.009180	3.537194
0.009240	3.475860
0.009300	3.416046
0.009360	3.357708
0.009420	3.300805
0.009480	3.245296
0.009540	3.191148
0.009600	3.150000
0.009660	3.155990
0.009720	3.163784
0.009780	3.172353
0.009840	3.181643
0.009900	3.191573
0.009960	3.200255
0.010020	3.177318
0.010080	3.131863
0.010140	3.086694
0.010200	3.042561
0.010260	2.999428
0.010320	2.957262
0.010380	2.916034
0.010440	2.875719
0.010500	2.855917
0.010560	2.836763
0.010620	2.832019
0.010680	2.830743
0.010740	2.828380
0.010800	2.820955
0.010860	2.825610
0.010920	2.867701
0.010980	2.944371
0.011040	3.048068
0.011100	3.146242
0.011160	3.225159
0.011220	3.251352
0.011280	3.218206
0.011340	3.167418
0.011400	3.115591
0.011460	3.064853
0.011520	3.015351
0.011580	2.967063
0.011640	2.919955
0.011700	2.873994
0.011760	2.829148
0.011820	2.785385
0.011880	2.742675
0.011940	2.700990
0.012000	2.660300
0.012060	2.620579
0.012120	2.581799
0.012180	2.543935
0.012240	2.506962
0.012300	2.470855
0.012360	2.435590
0.012420	2.401146
0.012480	2.367500
0.012540	2.334630
0.012600	2.302515
0.012660	2.271136
0.012720	2.240473
0.012780	2.210507
0.012840	2.181220
0.012900	2.152594
0.012960	2.124612
0.013020	2.097257
0.013080	2.070513
0.013140	2.044365
0.013200	2.018798
0.013260	1.993798
0.013320	1.969350
0.013380	1.945442
0.013440	1.922060
0.013500	1.899192
0.013560	1.876827
0.013620	1.854953
0.013680	1.833561
0.013740	1.812639
0.013800	1.792179
0.013860	1.772173
0.013920	1.752613
0.013980	1.733492
0.014040	1.761422
0.014100	1.879181
0.014160	2.003750
0.014220	2.224141
0.014280	2.448966
0.014340	2.653829
0.014400	2.797272
0.014460	2.897678
0.014520	2.950705
0.014580	3.077174
0.014640	3.219514
0.014700	3.400786
0.014760	3.685914
0.014820	3.921312
0.014880	4.225927
0.014940	4.669886
0.015000	5.050712
0.015060	5.441433
0.015120	5.771354
0.015180	6.009089
0.015240	6.185898
0.015300	6.230309
0.015360	6.141793
