0.000720	361	1
0.001140	113	0
0.001260	409	1
0.001380	384	1
0.001440	234	0
0.001500	83	0
0.002220	616	1
0.002280	233	1
0.002520	225	0
0.002700	281	1
0.002760	95	0
0.002940	147	0
0.003060	165	1
0.003600	174	0
0.003900	106	0
0.004440	115	1
0.004800	72	0
0.005040	60	0
0.005280	171	0
0.005820	153	1
0.005820	440	1
0.005820	96	0
0.006060	918	1
0.006240	414	1
0.006360	231	1
0.006540	257	1
0.006840	134	0
0.007320	781	1
0.007380	741	1
0.007500	820	1
0.007620	35	0
0.007740	687	1
0.007800	122	0
0.007980	791	1
0.008220	755	1
0.008400	32	1
0.008400	954	1
0.008400	190	0
0.008460	169	0
0.008520	180	0
0.008580	206	0
0.008640	21	0
0.008880	666	1
0.009240	271	1
0.009600	657	1
0.010020	312	1
0.010140	809	1
0.010620	181	0
0.010740	218	0
0.011160	474	1
0.011280	640	1
0.011520	731	1
0.011760	4	0
0.011820	535	1
0.011880	111	0
0.011940	674	1
0.012000	561	1
0.012240	101	0
0.012360	811	1
0.012540	242	0
0.012720	235	1
0.012780	98	0
0.013320	120	0
0.013620	580	1
0.013680	75	0
0.013920	574	1
0.014280	116	0
0.014520	74	1
0.014700	62	0
0.014940	108	1
0.015000	981	1
0.015480	191	1
0.015840	152	0
0.016200	236	1
0.016200	683	1
0.016620	97	1
0.016800	48	0
0.016920	333	1
0.017340	656	1
0.017340	814	1
0.017580	44	0
0.017640	638	1
0.017700	207	0
0.018120	159	0
0.019020	698	1
0.019140	828	1
0.019140	232	0
0.019200	59	0
0.019260	218	1
0.019440	646	1
0.019560	568	1
0.019680	118	0
0.019980	42	0
0.020220	47	0
0.020280	530	1
0.020520	168	0
0.020700	87	0
0.020820	888	1
0.021120	805	1
0.021300	323	1
0.021360	346	1
0.021600	314	1
0.022440	125	0
0.022680	546	1
0.022860	661	1
0.022860	139	0
0.022980	194	0
0.023520	734	1
0.023880	209	1
0.023940	953	1
0.024180	571	1
0.024360	519	1
0.024540	44	1
0.024600	521	1
0.024780	749	1
0.024840	78	1
0.025140	995	1
0.025200	39	0
0.025380	160	0
0.025440	296	1
0.025560	124	0
0.025860	921	1
0.026100	182	0
0.026160	110	0
0.026280	5	0
0.026700	50	0
0.026760	151	0
0.027060	236	0
0.027120	170	0
0.027120	217	0
0.027180	443	1
0.027180	103	0
0.027720	198	0
0.027780	132	0
0.027900	55	0
0.027960	161	1
0.028200	45	0
0.028320	167	0
0.028440	684	1
0.028440	94	0
0.028680	400	1
0.028740	960	1
0.028800	76	0
0.029100	444	1
0.029100	229	0
0.029280	714	1
0.029640	165	0
0.030240	10	0
0.030360	545	1
0.030360	817	1
0.030480	201	0
0.030540	380	1
0.030720	115	0
0.031080	418	1
0.031080	544	1
0.031320	154	0
0.031500	202	1
0.031620	245	0
0.031920	655	1
0.032040	148	0
0.032100	161	0
0.032340	251	0
0.032640	649	1
0.033060	874	1
0.033120	629	1
0.033300	448	1
0.033420	554	1
0.033480	628	1
0.033540	146	0
0.033780	214	0
0.034200	857	1
0.034440	770	1
0.034800	141	0
0.035160	179	0
0.035340	144	0
0.035640	199	0
0.036060	142	0
0.036240	66	0
0.036240	150	0
0.036420	77	1
0.036720	301	1
0.037200	572	1
0.037260	244	0
0.037320	823	1
0.037320	851	1
0.037680	153	0
0.038100	204	0
0.038520	162	0
0.039000	189	0
0.039240	220	0
0.039300	234	1
0.039360	93	0
0.039540	130	0
0.040320	658	1
0.040320	191	0
0.040680	279	1
0.040800	283	1
0.041100	266	1
0.041580	65	0
0.041760	23	0
0.042060	29	0
0.042240	238	0
0.042900	205	0
0.043140	128	0
0.043200	1018	1
0.043200	164	0
0.043380	712	1
0.043800	465	1
0.043860	483	1
0.043920	729	1
0.044040	53	0
0.044640	290	1
0.044700	58	0
0.045060	9	0
0.045420	767	1
0.045720	496	1
0.045720	228	0
0.045780	135	0
0.046200	213	0
0.046440	97	0
0.046560	28	0
0.046740	149	0
0.046800	32	0
0.047220	223	0
0.047340	136	0
0.047640	802	1
0.047700	560	1
0.048120	459	1
0.048420	186	0
0.048900	188	1
0.049080	219	0
0.049140	748	1
0.049260	200	0
0.049380	691	1
0.049740	92	0
0.049980	919	1
0.050460	454	1
0.050460	131	0
0.050940	577	1
0.051480	670	1
0.051540	654	1
0.051660	64	0
0.051660	193	0
0.052200	157	0
0.052260	184	0
0.052500	78	0
0.052800	730	1
0.052920	38	0
0.052920	61	0
0.053100	183	0
0.053520	696	1
0.053820	338	1
0.053820	203	0
0.054060	812	1
0.054120	717	1
0.054300	902	1
0.054480	482	1
0.054540	188	0
0.055080	364	1
0.055200	464	1
0.055200	706	1
0.056520	718	1
0.056700	368	1
0.056820	702	1
0.056820	67	0
0.056820	202	0
0.057240	664	1
0.057420	313	1
0.057720	558	1
0.057780	915	1
0.057900	129	0
0.058020	347	1
0.058080	724	1
0.058380	673	1
0.058500	36	0
0.058800	787	1
0.058860	452	1
0.058920	123	1
0.058980	71	0
0.059160	126	0
0.059220	449	1
0.059220	166	0
0.059460	525	1
0.059460	86	0
0.059520	557	1
0.059700	211	0
0.059880	855	1
0.060240	969	1
0.060720	527	1
0.060720	105	0
0.060780	196	0
0.060900	177	0
0.061140	212	0
0.062220	155	0
0.062400	49	0
0.062580	862	1
0.063540	79	1
0.063780	216	0
0.064080	244	1
0.064140	195	0
0.064740	175	0
0.064860	469	1
0.064860	84	0
0.065160	332	1
0.065580	320	1
0.066000	84	1
0.066060	172	0
0.066360	227	1
0.066480	750	1
0.066720	626	1
0.067140	319	1
0.067200	63	1
0.067200	441	1
0.067560	966	1
0.067560	158	0
0.067620	185	0
0.067680	114	0
0.067860	891	1
0.068220	90	0
0.068400	468	1
0.068400	81	0
0.068580	373	1
0.068880	127	0
0.068940	704	1
0.069120	622	1
0.069480	173	0
0.070560	615	1
0.070740	145	0
0.070860	102	1
0.070860	147	0
0.071040	20	0
0.071100	79	0
0.071520	285	1
0.071640	182	0
0.071700	133	0
0.072540	507	1
0.072900	747	1
0.073140	85	1
0.073380	394	1
0.073500	106	0
0.073740	95	0
0.073980	195	1
0.074100	715	1
0.074160	85	0
0.074880	143	0
0.074880	163	0
0.074940	112	0
0.075120	369	1
0.075480	263	1
0.075480	764	1
0.075660	742	1
0.075660	138	0
0.075840	713	1
0.075840	209	0
0.076080	486	1
0.076560	432	1
0.077280	147	1
0.077400	389	1
0.077460	689	1
0.077520	226	1
0.077880	104	0
0.078060	108	0
0.078360	479	1
0.078480	548	1
0.078540	140	0
0.079260	959	1
0.079440	837	1
0.079560	835	1
0.079620	125	0
0.079860	187	0
0.080100	293	1
0.080160	88	0
0.080760	122	0
0.081480	102	0
0.081600	60	0
0.081720	99	0
0.082080	117	0
0.082920	101	0
0.083220	167	1
0.083460	77	0
0.084000	295	1
0.084060	74	0
0.084120	118	0
0.084660	912	1
0.084960	406	1
0.085200	181	0
0.085560	431	1
0.085800	987	1
0.086460	549	1
0.086520	721	1
0.086760	761	1
0.087360	423	1
0.087960	490	1
0.088020	231	0
0.088980	70	0
0.089040	22	0
0.089040	46	0
0.089040	109	0
0.089520	1004	1
0.089580	30	0
0.089640	337	1
0.089820	756	1
0.089880	259	1
0.090000	41	0
0.090060	197	1
0.090720	82	0
0.090900	124	0
0.091140	499	1
0.092160	33	1
0.092640	356	1
0.092700	620	1
0.092700	218	0
0.093360	73	0
0.093600	790	1
0.093720	91	0
0.094140	390	1
0.094200	62	0
0.094680	276	1
0.094920	693	1
0.094980	34	0
0.095220	170	0
0.096120	286	1
0.096420	68	0
0.096420	83	0
0.097560	458	1
0.098640	169	0
0.098940	225	1
0.099180	757	1
0.099360	80	0
0.099780	777	1
0.099900	446	1
0.099960	681	1
0.100080	238	1
0.100080	754	1
0.100800	383	1
0.102060	223	1
0.102060	597	1
0.102120	190	0
0.102300	54	0
0.103440	208	0
0.103620	171	0
0.103800	769	1
0.104160	100	0
0.104340	213	1
0.104340	215	0
0.104520	709	1
0.104760	116	0
0.104760	243	0
0.105000	178	0
0.105120	148	1
0.106500	57	0
0.107100	460	1
0.107460	217	1
0.108780	210	1
0.109200	110	0
0.109440	98	0
0.109500	93	0
0.110400	304	1
0.110460	107	0
0.110880	37	0
0.110940	505	1
0.111720	607	1
0.112020	625	1
0.112620	115	0
0.113040	660	1
0.113700	897	1
0.113940	235	0
0.114360	619	1
0.114360	743	1
0.114900	220	0
0.115080	614	1
0.115140	245	1
0.115260	495	1
0.115260	553	1
0.115320	66	0
0.115320	179	0
0.116040	55	0
0.116220	196	1
0.116460	183	0
0.116640	340	1
0.116940	35	0
0.118200	645	1
0.118500	180	1
0.118800	42	0
0.118980	815	1
0.119220	255	1
0.119220	174	0
0.119400	907	1
0.119400	78	0
0.119520	739	1
0.119880	759	1
0.120600	1003	1
0.120780	771	1
0.120840	52	0
0.120960	225	0
0.121320	40	0
0.121560	376	1
0.121560	196	0
0.121740	487	1
0.121920	627	1
0.122220	206	0
0.122460	762	1
0.122580	91	1
0.122880	205	1
0.123720	829	1
0.123720	53	0
0.123780	151	0
0.123960	946	1
0.124200	609	1
0.124320	64	0
0.124680	292	1
0.125100	467	1
0.125160	120	0
0.125400	191	0
0.125640	288	1
0.125760	152	0
0.126720	43	0
0.127740	277	1
0.128040	533	1
0.128520	153	0
0.128580	56	0
0.128640	224	0
0.129060	321	1
0.129180	475	1
0.129180	963	1
0.129180	199	0
0.129420	44	0
0.129840	322	1
0.129960	686	1
0.130200	200	0
0.130500	94	0
0.130500	227	0
0.130680	48	0
0.130800	408	1
0.130800	137	0
0.130800	189	0
0.130980	180	0
0.131160	920	1
0.131220	397	1
0.131340	160	1
0.131640	720	1
0.132000	848	1
0.132300	160	0
0.132780	419	1
0.133260	707	1
0.133620	727	1
0.134040	186	0
0.134160	348	1
0.134280	87	0
0.134400	909	1
0.134460	114	0
0.134580	86	0
0.134760	63	0
0.135120	134	0
0.135240	193	0
0.135720	142	0
0.135840	794	1
0.135900	668	1
0.136560	589	1
0.136800	67	0
0.136860	782	1
0.138060	463	1
0.138360	144	0
0.138540	462	1
0.139020	161	0
0.139320	430	1
0.139500	751	1
0.140220	353	1
0.140520	165	0
0.140580	36	0
0.140880	407	1
0.141300	509	1
0.141300	148	0
0.141540	55	1
0.142320	159	0
0.142500	437	1
0.142560	648	1
0.142620	233	0
0.142800	512	1
0.142800	784	1
0.143520	141	0
0.143580	89	0
0.143700	168	0
0.143820	137	1
0.144540	632	1
0.144540	941	1
0.144600	221	1
0.144840	795	1
0.145020	107	1
0.145020	489	1
0.145080	697	1
0.145680	84	0
0.145680	95	0
0.145920	118	0
0.146100	147	0
0.146340	194	0
0.146760	132	0
0.146760	185	0
0.147060	543	1
0.147540	139	0
0.147600	386	1
0.147960	119	0
0.148200	96	0
0.148440	90	0
0.148680	117	0
0.149340	447	1
0.150000	241	1
0.150300	51	0
0.150300	158	0
0.150420	97	0
0.150660	105	0
0.150660	111	0
0.150780	222	0
0.150960	852	1
0.151920	182	0
0.151980	54	1
0.152040	662	1
0.152880	102	0
0.153000	344	1
0.153360	106	0
0.153420	65	0
0.153420	173	0
0.153480	195	0
0.153660	422	1
0.153840	735	1
0.154080	303	1
0.154920	61	0
0.155160	164	0
0.155760	21	1
0.155820	680	1
0.156000	211	0
0.156720	603	1
0.156780	203	0
0.157380	205	0
0.157560	478	1
0.157620	606	1
0.157800	261	1
0.158400	723	1
0.158520	872	1
