0.000060	513	1
0.000180	519	1
0.000180	168	0
0.000420	226	1
0.000420	655	1
0.000540	220	1
0.000540	330	1
0.000660	414	1
0.001200	142	0
0.001320	796	1
0.001680	45	0
0.001860	689	1
0.001860	767	1
0.002220	233	0
0.002280	749	1
0.002340	295	1
0.002460	741	1
0.002700	649	1
0.002700	874	1
0.002700	228	0
0.002820	574	1
0.003120	906	1
0.003360	928	1
0.003660	238	0
0.003780	308	1
0.003900	266	1
0.003960	218	1
0.004320	195	0
0.004380	599	1
0.004380	140	0
0.004500	92	1
0.004740	33	1
0.004800	428	1
0.005100	755	1
0.005100	86	0
0.005340	364	1
0.005580	78	1
0.005640	230	0
0.005760	608	1
0.005760	164	0
0.006060	133	0
0.006120	720	1
0.006240	203	0
0.006480	236	0
0.006540	244	1
0.006540	151	0
0.006660	666	1
0.006720	149	0
0.007140	914	1
0.007140	35	0
0.007260	79	1
0.007260	38	0
0.007320	29	0
0.007320	126	0
0.007380	24	0
0.007560	163	1
0.007740	744	1
0.008220	581	1
0.008280	125	0
0.008340	362	1
0.008400	97	1
0.009300	238	1
0.009840	724	1
0.010320	370	1
0.010380	668	1
0.010620	333	1
0.010620	885	1
0.011040	42	0
0.011100	616	1
0.011160	20	1
0.011280	812	1
0.011520	864	1
0.011580	244	0
0.011640	141	0
0.011700	55	0
0.011760	124	0
0.011760	193	0
0.012240	130	0
0.012300	781	1
0.012360	232	0
0.012660	177	0
0.012720	620	1
0.012780	220	0
0.012900	236	1
0.013080	218	0
0.014280	285	1
0.014280	532	1
0.014340	21	0
0.014520	549	1
0.014580	314	1
0.015420	242	0
0.015720	279	1
0.015900	201	0
0.016020	1003	1
0.016140	2	0
0.016440	628	1
0.016560	182	0
0.017160	190	0
0.017280	85	0
0.017520	654	1
0.017880	41	0
0.017940	165	0
0.018000	199	0
0.018420	731	1
0.018420	181	0
0.018420	217	0
0.018480	554	1
0.018660	71	0
0.018660	223	0
0.018780	139	0
0.018900	61	0
0.019380	719	1
0.019620	92	0
0.019800	800	1
0.019980	521	1
0.020040	204	0
0.020160	67	0
0.020220	66	0
0.020280	551	1
0.020400	161	0
0.020520	113	0
0.021000	443	1
0.021120	153	0
0.021420	420	1
0.021720	920	1
0.021840	118	0
0.021960	5	0
0.022260	54	1
0.022260	286	1
0.022620	160	0
0.022680	137	0
0.022980	158	0
0.023040	696	1
0.023040	87	0
0.023100	48	0
0.023400	912	1
0.023460	200	0
0.023820	820	1
0.024060	167	1
0.024600	259	1
0.025020	658	1
0.025740	821	1
0.025920	673	1
0.026040	20	0
0.026040	194	0
0.026220	828	1
0.026280	978	1
0.026700	725	1
0.026760	64	0
0.027000	216	0
0.027060	23	0
0.027420	112	0
0.027960	263	1
0.028140	277	1
0.028260	252	1
0.028380	157	0
0.028620	915	1
0.028680	207	0
0.028980	791	1
0.029040	76	0
0.029160	136	0
0.029460	223	1
0.029460	338	1
0.029820	70	0
0.030000	148	1
0.030000	36	0
0.030000	39	0
0.030120	25	0
0.030300	69	0
0.030540	47	1
0.030600	331	1
0.030660	418	1
0.031740	717	1
0.031740	974	1
0.031800	168	1
0.031800	557	1
0.032580	10	0
0.032640	210	1
0.032940	154	0
0.033240	166	0
0.033360	474	1
0.033480	319	1
0.033600	729	1
0.033660	73	0
0.033780	185	0
0.033960	348	1
0.034140	62	0
0.034200	162	0
0.034200	184	0
0.034260	303	1
0.034260	129	0
0.034320	445	1
0.034320	191	0
0.034380	79	0
0.034440	686	1
0.034560	98	0
0.034620	464	1
0.034980	175	0
0.035040	72	0
0.035100	60	0
0.035160	78	0
0.035340	496	1
0.035400	400	1
0.035460	85	1
0.036000	987	1
0.036660	63	1
0.036840	245	1
0.036900	90	0
0.036960	49	0
0.037080	693	1
0.037320	84	1
0.037380	454	1
0.037500	274	1
0.037500	683	1
0.037620	685	1
0.038040	195	1
0.038040	530	1
0.038100	227	0
0.038160	371	1
0.038520	368	1
0.038640	280	1
0.038760	174	0
0.039540	324	1
0.039780	81	0
0.039840	674	1
0.039960	500	1
0.040140	197	1
0.040260	88	0
0.040320	123	1
0.040320	82	0
0.040500	959	1
0.040680	91	0
0.041280	148	0
0.041340	111	0
0.042060	37	0
0.042120	440	1
0.042420	911	1
0.042600	347	1
0.042600	664	1
0.043080	132	0
0.043380	552	1
0.043620	32	1
0.043800	183	0
0.043980	187	0
0.044100	217	1
0.044520	809	1
0.044700	814	1
0.044820	448	1
0.044880	109	1
0.044880	701	1
0.044880	172	0
0.044940	726	1
0.045300	53	0
0.045660	625	1
0.045900	482	1
0.046320	558	1
0.046500	219	0
0.046740	629	1
0.046920	15	0
0.046980	751	1
0.046980	235	0
0.047400	145	0
0.047820	17	0
0.047880	99	0
0.048060	622	1
0.048180	261	1
0.048180	14	0
0.048960	163	0
0.049500	65	0
0.049500	97	0
0.049560	373	1
0.049560	848	1
0.049860	58	0
0.049860	147	0
0.049920	366	1
0.050040	569	1
0.050280	94	0
0.050400	600	1
0.050640	173	0
0.050700	432	1
0.051120	179	0
0.051180	395	1
0.051180	527	1
0.051240	713	1
0.051780	452	1
0.052320	241	1
0.052560	615	1
0.052920	95	0
0.052980	68	0
0.052980	178	0
0.053220	189	0
0.053280	369	1
0.053340	221	1
0.053520	40	0
0.053760	84	0
0.053880	143	0
0.053940	969	1
0.054480	186	0
0.054540	33	0
0.054660	93	0
0.054900	614	1
0.055080	80	0
0.055260	697	1
0.055260	144	0
0.055320	43	1
0.055380	106	0
0.055680	213	0
0.055740	502	1
0.055800	715	1
0.055800	103	0
0.056520	481	1
0.056880	606	1
0.057000	855	1
0.057120	74	0
0.057240	756	1
0.057600	28	0
0.057900	609	1
0.057960	101	0
0.058200	304	1
0.058200	128	0
0.058380	27	1
0.058380	290	1
0.058380	790	1
0.058440	276	1
0.058440	86	0
0.058680	188	0
0.059040	337	1
0.059040	718	1
0.059640	332	1
0.059640	115	0
0.059880	722	1
0.060000	108	0
0.060180	131	0
0.060360	54	0
0.060720	394	1
0.060960	170	0
0.061260	356	1
0.061260	206	0
0.061440	135	0
0.061800	612	1
0.061980	190	1
0.061980	407	1
0.062580	57	0
0.063420	63	0
0.064080	105	0
0.064620	224	0
0.064800	30	0
0.064800	251	0
0.064860	213	1
0.065220	205	1
0.065220	104	0
0.065580	571	1
0.065880	232	1
0.065880	548	1
0.066060	124	0
0.066300	19	0
0.067800	51	0
0.067800	240	0
0.068160	577	1
0.068280	214	0
0.068400	957	1
0.068940	159	0
0.069000	202	0
0.069060	517	1
0.069060	114	0
0.069420	306	1
0.069480	122	0
0.069540	311	1
0.069600	595	1
0.069840	748	1
0.070080	618	1
0.070320	89	0
0.070500	222	0
0.070740	507	1
0.070800	927	1
0.071040	449	1
0.071340	429	1
0.071340	750	1
0.071700	770	1
0.071760	149	0
0.071880	117	0
0.072180	13	0
0.072420	1004	1
0.072720	195	0
0.073080	171	0
0.073260	198	0
0.073320	661	1
0.073380	875	1
0.073440	754	1
0.073440	802	1
0.073620	107	0
0.073740	255	1
0.073860	594	1
0.074040	1009	1
0.074340	250	1
0.074460	209	0
0.074760	28	1
0.074760	268	1
0.075240	506	1
0.075300	141	0
0.075540	709	1
0.075600	619	1
0.075660	222	1
0.075660	142	0
0.076080	349	1
